fullVisitorId,browser,operatingSystem,operatingSystemVersion,isMobile,mobileDeviceBranding,mobileDeviceModel,mobileInputSelector,mobileDeviceInfo,mobileDeviceMarketingName,screenResolution,language,continent,subContinent,country,region,city,sec,sub_sec,pageTitle,url,onPageTime,nextTime,user_active_days,total_visit_counts,total_unique_session,total_time_spent,time_spent_per_session,timeOnPage,GAClientId,LotamePId,cookie_id
7.227903217388423e+18,Android Webview,Android,11,True,Samsung,SM-A105G,touchscreen,Samsung SM-A105G Galaxy A10,Galaxy A10,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/news/,/nation/,Over 90 Covid-19 deaths yesterday,https://www.nst.com.my/news/nation/2022/03/780127/over-90-covid-19-deaths-yesterday,536472,618567,3,1203,4,6215.0,673.0,82095,1682877358.1599538741,70d968ded882d7af37343220ec5c645c,33wHIT2zTScTQB44
7.227926242644835e+18,Chrome,Android,9,True,Huawei,INE-LX2,touchscreen,Huawei INE-LX2 nova 3i,nova 3i,360x780,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/business/,/2021/,Sapura Energy posts RM1.52bil net loss in Q2,https://www.nst.com.my/business/2021/09/732451/sapura-energy-posts-rm152bil-net-loss-q2,173048,332423,10,170,10,2310.0,332.0,159375,1682882719.1536277987,ac1f3fa75bbcd83868992e78c4d75823,Zpf/iEW71QkT4bop
7.227926242644835e+18,Chrome,Android,9,True,Huawei,INE-LX2,touchscreen,Huawei INE-LX2 nova 3i,nova 3i,360x780,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/crime-courts/,Rewcastle-Brown's application dismissed in RM100 million suit,https://www.nst.com.my/news/crime-courts/2022/03/783978/rewcastle-browns-application-dismissed-rm100-million-suit,3052,426369,10,170,10,2310.0,480.0,423317,1682882719.1536277987,ac1f3fa75bbcd83868992e78c4d75823,Zpf/iEW71QkT4bop
7.227926242644835e+18,Chrome,Android,9,True,Huawei,INE-LX2,touchscreen,Huawei INE-LX2 nova 3i,nova 3i,360x780,en-gb,Asia,Southeast Asia,Malaysia,Negeri Sembilan,Si Rusa,/news/,/crime-courts/,"'It is funny but it is true', says Shafee on Jho Low's role arranging Haj quota for Msia",https://www.nst.com.my/news/crime-courts/2022/03/781923/it-funny-it-true-says-shafee-jho-lows-role-arranging-haj-quota-msia,2831,87009,10,170,10,2310.0,87.0,84178,1682882719.1536277987,ac1f3fa75bbcd83868992e78c4d75823,Zpf/iEW71QkT4bop
7.227926242644835e+18,Chrome,Android,9,True,Huawei,INE-LX2,touchscreen,Huawei INE-LX2 nova 3i,nova 3i,360x780,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/business/,/2022/,'Let market forces decide Sapura Energy's fate',https://www.nst.com.my/business/2022/03/782967/let-market-forces-decide-sapura-energys-fate,48218,173048,10,170,10,2310.0,332.0,124830,1682882719.1536277987,ac1f3fa75bbcd83868992e78c4d75823,Zpf/iEW71QkT4bop
7.227962221643525e+18,Chrome,Android,12,True,Samsung,SM-N770F,touchscreen,Samsung SM-N770F Galaxy Note10 Lite,Galaxy Note10 Lite,412x915,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/lifestyle/,/groove/,#Showbiz: 'I'll be moving to Singapore next year' - Azah Aziz,https://www.nst.com.my/lifestyle/groove/2022/03/780866/showbiz-ill-be-moving-singapore-next-year-azah-aziz,982,151083,7,78,7,451.0,151.0,150101,1682891096.1593928429,9147e277b69f39b93eeb0cba51bd48a5,CGZtKkKHIcqsIloB
7.227962221643525e+18,Chrome,Android,12,True,Samsung,SM-N770F,touchscreen,Samsung SM-N770F Galaxy Note10 Lite,Galaxy Note10 Lite,412x915,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,New Straits Times,https://www.nst.com.my/news/nation/2022/04/786833/muslim-residents-condo-puncak-alam-cross-jmb-locking-surau,800,15561,7,78,7,451.0,16.0,14761,1682891096.1593928429,9147e277b69f39b93eeb0cba51bd48a5,CGZtKkKHIcqsIloB
7.228236057180145e+17,Chrome,Android,10,True,Xiaomi,POCO F1,touchscreen,Xiaomi POCO F1,(not set),393x817,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/my/,/news/,"""I Wanted To Run Away"" — Patient Describes The 'Horror' Of Staying At HKL COVID-19 Ward",https://says.com/my/news/i-wanted-to-run-away-patient-describes-the-horror-of-staying-at-hkl-covid-19-ward,0,37315,3,3,3,228.0,76.0,37315,168295485.1578555908,bbd8b85ad4e4225613f3fac3e421e1eb,h/ARnwndgEy51Efc
7.228236057180145e+17,Chrome,Android,10,True,Xiaomi,POCO F1,touchscreen,Xiaomi POCO F1,(not set),393x817,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/my/,/news/,'Datuk Seri' Allegedly Molests And Beats Up A Woman For Refusing His Advances,https://says.com/my/news/datuk-seri-allegedly-molests-beats-a-woman-reject-klang,37315,75525,3,3,3,228.0,76.0,38210,168295485.1578555908,bbd8b85ad4e4225613f3fac3e421e1eb,h/ARnwndgEy51Efc
7.228252879248921e+18,Chrome,Android,12,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/world/,/world/,Will Smith resigns from Oscars Academy over Rock slap,https://www.nst.com.my/world/world/2022/04/785346/will-smith-resigns-oscars-academy-over-rock-slap,1035,68125,5,143,5,2184.0,68.0,67090,1682958770.1582534971,c4ca9ba06217f35e0bd19f9a5313d3d6,F+PsLX0nI1zykiYn
7.22842241585622e+17,Chrome,Android,11,True,Vivo,1901,touchscreen,Vivo 1901 Y15,Y15,360x772,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,Six cases of AEFI reported from PICKids so far,https://www.nst.com.my/news/nation/2022/03/780547/six-cases-aefi-reported-pickids-so-far,118840,135907,21,527,22,4199.0,181.0,17067,168299824.1583066138,a41df965e5b7f8da76c863b28f7b1c13,kNUf7k0d1bpnGXhc
7.22842241585622e+17,Chrome,Android,11,True,Vivo,1901,touchscreen,Vivo 1901 Y15,Y15,360x772,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,CAP: Are Covid-19 self-test kits serving their purpose?,https://www.nst.com.my/news/nation/2022/03/782700/cap-are-covid-19-self-test-kits-serving-their-purpose,118876,217086,21,527,22,4199.0,217.0,98210,168299824.1583066138,a41df965e5b7f8da76c863b28f7b1c13,kNUf7k0d1bpnGXhc
7.22842241585622e+17,Chrome,Android,11,True,Vivo,1901,touchscreen,Vivo 1901 Y15,Y15,360x772,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,"EPF contributors can now withdraw RM10,000 for urgent needs [NSTTV]",https://www.nst.com.my/news/nation/2022/03/780537/epf-contributors-can-now-withdraw-rm10000-urgent-needs-nsttv,150310,181240,21,527,22,4199.0,181.0,30930,168299824.1583066138,a41df965e5b7f8da76c863b28f7b1c13,kNUf7k0d1bpnGXhc
7.22842241585622e+17,Chrome,Android,11,True,Vivo,1901,touchscreen,Vivo 1901 Y15,Y15,360x772,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/opinion/,/letters/,Good to be right but better to be kind,https://www.nst.com.my/opinion/letters/2022/04/786524/good-be-right-better-be-kind,75836,198406,21,527,22,4199.0,198.0,122570,168299824.1583066138,a41df965e5b7f8da76c863b28f7b1c13,kNUf7k0d1bpnGXhc
7.22842241585622e+17,Chrome,Android,11,True,Vivo,1901,touchscreen,Vivo 1901 Y15,Y15,360x772,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,Selangor tops daily Covid-19 cases with over 10k infections,https://www.nst.com.my/news/nation/2022/03/782730/selangor-tops-daily-covid-19-cases-over-10k-infections,49654,108206,21,527,22,4199.0,217.0,58552,168299824.1583066138,a41df965e5b7f8da76c863b28f7b1c13,kNUf7k0d1bpnGXhc
7.22842241585622e+17,Chrome,Android,11,True,Vivo,1901,touchscreen,Vivo 1901 Y15,Y15,360x772,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/politics/,"I have my own principles, says Shahrir on Johor MB post issue",https://www.nst.com.my/news/politics/2022/03/780565/i-have-my-own-principles-says-shahrir-johor-mb-post-issue,28474,106740,21,527,22,4199.0,181.0,78266,168299824.1583066138,a41df965e5b7f8da76c863b28f7b1c13,kNUf7k0d1bpnGXhc
7.22842241585622e+17,Chrome,Android,11,True,Vivo,1901,touchscreen,Vivo 1901 Y15,Y15,360x772,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,MoE bombarded with angry comments over SPM exam paper issue,https://www.nst.com.my/news/nation/2022/04/787266/moe-bombarded-angry-comments-over-spm-exam-paper-issue,22624,140056,21,527,22,4199.0,140.0,117432,168299824.1583066138,a41df965e5b7f8da76c863b28f7b1c13,kNUf7k0d1bpnGXhc
7.22842241585622e+17,Chrome,Android,11,True,Vivo,1901,touchscreen,Vivo 1901 Y15,Y15,360x772,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/world/,/world/,Ukraine warns of 'last chance' to flee as Russia prepares eastern attack,https://www.nst.com.my/world/world/2022/04/786872/ukraine-warns-last-chance-flee-russia-prepares-eastern-attack,23194,84491,21,527,22,4199.0,84.0,61297,168299824.1583066138,a41df965e5b7f8da76c863b28f7b1c13,kNUf7k0d1bpnGXhc
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Johor,Johor Bahru,/news/,/crime-courts/,Widow losses RM3.9 million to 'Korean man' in love scam [NSTTV],https://www.nst.com.my/news/crime-courts/2022/03/781795/widow-losses-rm39-million-korean-man-love-scam-nsttv,80558,130833,12,138,17,14220.0,1468.0,50275,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Johor,Kluang,/sports/,/badminton/,'Country and family first',https://www.nst.com.my/sports/badminton/2022/04/787206/country-and-family-first,659403,892838,12,138,17,14220.0,943.0,233435,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Johor,Kluang,/news/,/nation/,Two missing divers found safe,https://www.nst.com.my/news/nation/2022/04/787229/two-missing-divers-found-safe,1157,93449,12,138,17,14220.0,151.0,92292,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Johor,Johor Bahru,/sports/,/badminton/,Can Zii Jia make win-win offer?,https://www.nst.com.my/sports/badminton/2022/03/781993/can-zii-jia-make-win-win-offer,1660,218913,12,138,17,14220.0,274.0,217253,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Johor,Johor Bahru,/news/,/crime-courts/,Widow losses RM3.9 million to 'Korean man' in love scam [NSTTV],https://www.nst.com.my/news/crime-courts/2022/03/781795/widow-losses-rm39-million-korean-man-love-scam-nsttv,1443,67194,12,138,17,14220.0,1468.0,65751,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Johor,Johor Bahru,/news/,/crime-courts/,"'It is funny but it is true', says Shafee on Jho Low's role arranging Haj quota for Msia",https://www.nst.com.my/news/crime-courts/2022/03/781923/it-funny-it-true-says-shafee-jho-lows-role-arranging-haj-quota-msia,130833,1412943,12,138,17,14220.0,1468.0,1282110,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Johor,Kluang,/news/,/nation/,Johor state government to bear treatment cost of divers,https://www.nst.com.my/news/nation/2022/04/787277/johor-state-government-bear-treatment-cost-divers,2068,886052,12,138,17,14220.0,886.0,883984,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Johor,Kluang,/opinion/,/columnists/,"Be proud to speak, write and read in Malay",https://www.nst.com.my/opinion/columnists/2022/04/787377/be-proud-speak-write-and-read-malay,225386,659403,12,138,17,14220.0,943.0,434017,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Johor,Johor Bahru,/news/,/crime-courts/,Widow losses RM3.9 million to 'Korean man' in love scam [NSTTV],https://www.nst.com.my/news/crime-courts/2022/03/781795/widow-losses-rm39-million-korean-man-love-scam-nsttv,67194,80558,12,138,17,14220.0,1468.0,13364,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Johor,Muar,/sports/,/badminton/,Shuttler Jin Wei returns in style,https://www.nst.com.my/sports/badminton/2022/04/786243/shuttler-jin-wei-returns-style,1044,101821,12,138,17,14220.0,158.0,100777,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.228588058460827e+18,Samsung Internet,Android,10,True,Samsung,SM-A920F,touchscreen,Samsung SM-A920F Galaxy A9 2018,Galaxy A9 2018,412x846,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,Two rescued divers in stable condition,https://www.nst.com.my/news/nation/2022/04/787310/two-rescued-divers-stable-condition,18195,270599,12,138,17,14220.0,271.0,252404,1683036810.1546660520,e8b9929583d858fb4eb82794ad53a4bd,WWH/M/3Jhbzg6Sa7
7.22859116805375e+18,Android Webview,Android,11,True,Samsung,SM-N770F,touchscreen,Samsung SM-N770F Galaxy Note10 Lite,Galaxy Note10 Lite,412x915,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Petaling Jaya,/news/,/crime-courts/,9 public servants among 10 arrested for allegedly selling drugs,https://www.nst.com.my/news/crime-courts/2022/03/780244/9-public-servants-among-10-arrested-allegedly-selling-drugs,0,552535,18,352,26,3240.0,553.0,552535,1683037534.1583261653,8266ea772163593f1ad12d498ab045b5,LaQM248jTDU+ofhn
7.22859116805375e+18,Android Webview,Android,11,True,Samsung,SM-N770F,touchscreen,Samsung SM-N770F Galaxy Note10 Lite,Galaxy Note10 Lite,412x915,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Petaling Jaya,/news/,/nation/,Workers found living in unsafe conditions at Simpang Pulai tile factory [NSTTV],https://www.nst.com.my/news/nation/2022/03/780884/workers-found-living-unsafe-conditions-simpang-pulai-tile-factory-nsttv,0,1001100,18,352,26,3240.0,1001.0,1001100,1683037534.1583261653,8266ea772163593f1ad12d498ab045b5,LaQM248jTDU+ofhn
7.22859116805375e+18,Android Webview,Android,11,True,Samsung,SM-N770F,touchscreen,Samsung SM-N770F Galaxy Note10 Lite,Galaxy Note10 Lite,412x915,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Petaling Jaya,/sports/,/others/,Ex-international Sivabalan collapses and dies during hockey game,https://www.nst.com.my/sports/others/2022/03/779454/ex-international-sivabalan-collapses-and-dies-during-hockey-game,0,36770,18,352,26,3240.0,37.0,36770,1683037534.1583261653,8266ea772163593f1ad12d498ab045b5,LaQM248jTDU+ofhn
7.228619441822838e+18,Chrome,Android,10,True,OPPO,CPH1931,touchscreen,OPPO CPH1931 A5,A5,360x800,en-us,Asia,Southeast Asia,Malaysia,Johor,Johor Bahru,/news/,/nation/,"Border reopening postponed in the interest of the people, nation",https://www.nst.com.my/news/nation/2022/03/782512/border-reopening-postponed-interest-people-nation,2559,213073,7,220,8,4329.0,321.0,210514,1683044117.1582639876,ce4d098382f1295ea56db328e71558ea,FxC7oppKePmoUIwB
7.228619441822838e+18,Chrome,Android,10,True,OPPO,CPH1931,touchscreen,OPPO CPH1931 A5,A5,360x800,en-us,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/nation/,Self-test saliva antigen rapid test kit available at RM4.90 each,https://www.nst.com.my/news/nation/2021/11/748685/self-test-saliva-antigen-rapid-test-kit-available-rm490-each,88462,109182,7,220,8,4329.0,188.0,20720,1683044117.1582639876,ce4d098382f1295ea56db328e71558ea,FxC7oppKePmoUIwB
7.228619441822838e+18,Chrome,Android,10,True,OPPO,CPH1931,touchscreen,OPPO CPH1931 A5,A5,360x800,en-us,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/nation/,Self-test saliva antigen rapid test kit available at RM4.90 each,https://www.nst.com.my/news/nation/2021/11/748685/self-test-saliva-antigen-rapid-test-kit-available-rm490-each,1939,49667,7,220,8,4329.0,188.0,47728,1683044117.1582639876,ce4d098382f1295ea56db328e71558ea,FxC7oppKePmoUIwB
7.228619441822838e+18,Chrome,Android,10,True,OPPO,CPH1931,touchscreen,OPPO CPH1931 A5,A5,360x800,en-us,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/nation/,Primary schools can only use Covid-19 self-test saliva antigen rapid test kits,https://www.nst.com.my/news/nation/2021/12/752381/primary-schools-can-only-use-covid-19-self-test-saliva-antigen-rapid-test,49667,88462,7,220,8,4329.0,188.0,38795,1683044117.1582639876,ce4d098382f1295ea56db328e71558ea,FxC7oppKePmoUIwB
7.228619441822838e+18,Chrome,Android,10,True,OPPO,CPH1931,touchscreen,OPPO CPH1931 A5,A5,360x800,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/business/,/2022/,"Gamuda receives ""irresistible"" RM2.3bil offer for stakes in four highways",https://www.nst.com.my/business/2022/04/786064/gamuda-receives-irresistible-rm23bil-offer-stakes-four-highways,1334,1002538,7,220,8,4329.0,1060.0,1001204,1683044117.1582639876,ce4d098382f1295ea56db328e71558ea,FxC7oppKePmoUIwB
7.228619441822838e+18,Chrome,Android,10,True,OPPO,CPH1931,touchscreen,OPPO CPH1931 A5,A5,360x800,en-us,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/nation/,Primary schools can only use Covid-19 self-test saliva antigen rapid test kits,https://www.nst.com.my/news/nation/2021/12/752381/primary-schools-can-only-use-covid-19-self-test-saliva-antigen-rapid-test,130088,187742,7,220,8,4329.0,188.0,57654,1683044117.1582639876,ce4d098382f1295ea56db328e71558ea,FxC7oppKePmoUIwB
7.228619441822838e+18,Chrome,Android,10,True,OPPO,CPH1931,touchscreen,OPPO CPH1931 A5,A5,360x800,en-us,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/nation/,Schools will be supplied with Covid-19 saliva self-test kits,https://www.nst.com.my/news/nation/2021/09/729704/schools-will-be-supplied-covid-19-saliva-self-test-kits,109182,130088,7,220,8,4329.0,188.0,20906,1683044117.1582639876,ce4d098382f1295ea56db328e71558ea,FxC7oppKePmoUIwB
7.228619441822838e+18,Chrome,Android,10,True,OPPO,CPH1931,touchscreen,OPPO CPH1931 A5,A5,360x800,en-us,Asia,Southeast Asia,Malaysia,Johor,Johor Bahru,/news/,/nation/,"Malaysia, Singapore agree to reopen borders",https://www.nst.com.my/news/nation/2022/03/782566/malaysia-singapore-agree-reopen-borders,213073,263028,7,220,8,4329.0,321.0,49955,1683044117.1582639876,ce4d098382f1295ea56db328e71558ea,FxC7oppKePmoUIwB
7.228812613504541e+17,Chrome,Android,11,True,OPPO,CPH1969,touchscreen,OPPO CPH1969 F11 Pro,F11 Pro,360x780,en-my,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,"Wrong document making rounds on social media, UiTM says wait for official word",https://www.nst.com.my/news/nation/2022/03/784829/wrong-document-making-rounds-social-media-uitm-says-wait-official-word,1946,98083,3,146,3,4158.0,98.0,96137,168308909.1570014126,14f4c2e0f076674a40b430f20bc3c66c,lTVDgb+wIUCjOTj4
7.228812613504541e+17,Chrome,Android,11,True,OPPO,CPH1969,touchscreen,OPPO CPH1969 F11 Pro,F11 Pro,360x780,en-my,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,"Reduce reliance on RT-PCR tests, Khairy tells Malaysians",https://www.nst.com.my/news/nation/2022/03/779945/reduce-reliance-rt-pcr-tests-khairy-tells-malaysians,1505,791580,3,146,3,4158.0,1952.0,790075,168308909.1570014126,14f4c2e0f076674a40b430f20bc3c66c,lTVDgb+wIUCjOTj4
7.228875623747282e+18,Chrome,Android,11,True,Samsung,SM-A015F,touchscreen,Samsung SM-A015F Galaxy A01,Galaxy A01,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/sports/,/badminton/,End of the road for men's pairs at the All England,https://www.nst.com.my/sports/badminton/2022/03/781067/end-road-mens-pairs-all-england,2160,119576,19,231,22,10999.0,175.0,117416,1683103764.1592779512,b2128fc08f66c647e7cef9c897fbc26b,vNEpH204wKdTg80k
7.228875623747282e+18,Chrome,Android,11,True,Samsung,SM-A015F,touchscreen,Samsung SM-A015F Galaxy A01,Galaxy A01,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/nation/,"Family offers RM12,000 reward for Acap's whereabouts",https://www.nst.com.my/news/nation/2022/04/785420/family-offers-rm12000-reward-acaps-whereabouts,3312,543043,19,231,22,10999.0,543.0,539731,1683103764.1592779512,b2128fc08f66c647e7cef9c897fbc26b,vNEpH204wKdTg80k
7.228875623747282e+18,Chrome,Android,11,True,Samsung,SM-A015F,touchscreen,Samsung SM-A015F Galaxy A01,Galaxy A01,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/nation/,Student triggers new Covid-19 cluster among high risk group,https://www.nst.com.my/news/nation/2022/03/779694/student-triggers-new-covid-19-cluster-among-high-risk-group,3535,28228,19,231,22,10999.0,28.0,24693,1683103764.1592779512,b2128fc08f66c647e7cef9c897fbc26b,vNEpH204wKdTg80k
7.228875623747282e+18,Chrome,Android,11,True,Samsung,SM-A015F,touchscreen,Samsung SM-A015F Galaxy A01,Galaxy A01,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/world/,/world/,Pakistan's PM Imran Khan outfoxes opposition,https://www.nst.com.my/world/world/2022/04/785639/pakistans-pm-imran-khan-outfoxes-opposition,2175,186296,19,231,22,10999.0,324.0,184121,1683103764.1592779512,b2128fc08f66c647e7cef9c897fbc26b,OxUnlSWTkWN05t6+
7.228875623747282e+18,Chrome,Android,11,True,Samsung,SM-A015F,touchscreen,Samsung SM-A015F Galaxy A01,Galaxy A01,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/crime-courts/,"Scammer gets 5 sen instead of RM1k, curses victim",https://www.nst.com.my/news/crime-courts/2022/03/782076/scammer-gets-5-sen-instead-rm1k-curses-victim,3447,118621,19,231,22,10999.0,1012.0,115174,1683103764.1592779512,b2128fc08f66c647e7cef9c897fbc26b,OxUnlSWTkWN05t6+
7.228875623747282e+18,Chrome,Android,11,True,Samsung,SM-A015F,touchscreen,Samsung SM-A015F Galaxy A01,Galaxy A01,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/nation/,Student triggers new Covid-19 cluster among high risk group,https://www.nst.com.my/news/nation/2022/03/779694/student-triggers-new-covid-19-cluster-among-high-risk-group,3535,28228,19,231,22,10999.0,28.0,24693,1683103764.1592779512,b2128fc08f66c647e7cef9c897fbc26b,OxUnlSWTkWN05t6+
7.228875623747282e+18,Chrome,Android,11,True,Samsung,SM-A015F,touchscreen,Samsung SM-A015F Galaxy A01,Galaxy A01,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/sports/,/badminton/,Haikal-Arif stunner at the Orleans Masters,https://www.nst.com.my/sports/badminton/2022/04/785020/haikal-arif-stunner-orleans-masters,186296,324340,19,231,22,10999.0,324.0,138044,1683103764.1592779512,b2128fc08f66c647e7cef9c897fbc26b,vNEpH204wKdTg80k
7.228875623747282e+18,Chrome,Android,11,True,Samsung,SM-A015F,touchscreen,Samsung SM-A015F Galaxy A01,Galaxy A01,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/world/,/world/,"Elon Musk challenges Putin to fight, with Ukraine as the prize",https://www.nst.com.my/world/world/2022/03/780084/elon-musk-challenges-putin-fight-ukraine-prize,1441,27655,19,231,22,10999.0,186.0,26214,1683103764.1592779512,b2128fc08f66c647e7cef9c897fbc26b,vNEpH204wKdTg80k
7.228875623747282e+18,Chrome,Android,11,True,Samsung,SM-A015F,touchscreen,Samsung SM-A015F Galaxy A01,Galaxy A01,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/news/,/nation/,'Poultry industry needs overhaul',https://www.nst.com.my/news/nation/2022/04/787458/poultry-industry-needs-overhaul,2443,1353332,19,231,22,10999.0,1353.0,1350889,1683103764.1592779512,b2128fc08f66c647e7cef9c897fbc26b,vNEpH204wKdTg80k
7.228875623747282e+18,Chrome,Android,11,True,Samsung,SM-A015F,touchscreen,Samsung SM-A015F Galaxy A01,Galaxy A01,360x760,en-gb,Asia,Southeast Asia,Malaysia,Selangor,Puchong,/world/,/world/,Hazmat suits and panic buying: Covid images return to China,https://www.nst.com.my/world/world/2022/03/780221/hazmat-suits-and-panic-buying-covid-images-return-china,3493,429309,19,231,22,10999.0,429.0,425816,1683103764.1592779512,b2128fc08f66c647e7cef9c897fbc26b,vNEpH204wKdTg80k
